transaction_id,transaction_timestamp,customer_id,customer_name,gender,age,county,phone_number,channel,transaction_type,merchant_category,device_type,amount_kes,transaction_fee_kes,balance_after_kes,status
TXN0000369,2024-09-26 22:02:55,CUST00336,Akinyi Cheptoo,Female,34,Nairobi,0790246342,M-Pesa,Send Money,N/A,Android,37103.14,0.0,178755.84,Failed
TXN0004982,2024-09-26 23:38:54,CUST00126,Auma Karanja,Female,71,Bungoma,0710715885,M-Pesa,Airtime Purchase,N/A,Android,892.24,0.0,172377.75,Completed
TXN0001103,2024-09-27 02:04:51,CUST00061,Wafula Owuor,Male,41,Machakos,0701672594,M-Pesa,Send Money,N/A,Android,19472.69,62,11022.21,Completed
TXN0005432,2024-09-27 07:09:02,CUST00653,Chebet Kiprono,Female,38,Kilifi,0722874116,M-Pesa,Send Money,N/A,Android,7532.69,55,54812.72,Completed
TXN0005708,2024-09-27 08:14:49,CUST00684,Wambui Otieno,Female,37,Nairobi,0111234300,M-Pesa,Withdraw Cash,N/A,Feature Phone,19584.66,55,29067.85,Completed
TXN0002575,2024-09-27 08:49:52,CUST00279,Wanjiku Kimani,Male,28,Kisumu,0701880429,M-Pesa,Send Money,N/A,Android,15072.91,55,164637.13,Completed
TXN0002965,2024-09-27 08:57:51,CUST00072,Wafula Onyango,Female,72,Mombasa,0740332608,M-Pesa,Pay Bill,Rent,Android,25746.2,0.0,181765.01,Failed
TXN0005957,2024-09-27 09:57:32,CUST00167,Kariuki Chepkwony,Male,59,Migori,0111289641,Airtel Money,Deposit Cash,N/A,Android,111670.65,0.0,127879.8,Completed
TXN0005866,2024-09-27 10:05:49,CUST00071,Kemboi Kamau,Female,69,Mombasa,0790614356,M-Pesa,Send Money,N/A,Android,55704.81,100,87135.04,Completed
TXN0005335,2024-09-27 12:28:39,CUST00271,Njoroge Ochieng,Male,68,Nairobi,0740678934,M-Pesa,Pay Bill,Internet (ISP),Android,44403.8,105,131873.6,Completed
TXN0004452,2024-09-27 13:31:54,CUST00436,Chebet Otieno,Female,22,Nairobi,0790704600,M-Pesa,Send Money,N/A,Android,21862.38,100,132586.07,Completed
TXN0000410,2024-09-27 15:10:10,CUST00390,Kibet Langat,Female,59,Homa Bay,0710711435,M-Pesa,Send Money,N/A,Feature Phone,23028.57,108,167975.98,Completed
TXN0003572,2024-09-27 15:39:18,CUST00502,Waweru Odhiambo,Female,52,Kiambu,0768464710,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,4744.88,45,156660.09,Completed
TXN0000041,2024-09-27 15:50:46,CUST00136,Omondi Wanjala,Female,50,Nairobi,0111197238,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,11036.93,62,31863.25,Completed
TXN0001990,2024-09-27 17:12:54,CUST00160,Kemboi Owuor,Male,32,Nakuru,0790098964,M-Pesa,Reversal,N/A,iOS,7220.4,0.0,106366.78,Completed
TXN0003056,2024-09-27 17:55:40,CUST00445,Simiyu Ruto,Male,53,Nairobi,0740900867,M-Pesa,Send Money,N/A,Android,64566.41,108,235919.14,Completed
TXN0003407,2024-09-27 18:05:26,CUST00686,Nyokabi Ruto,Male,65,Kajiado,0759622501,M-Pesa,Buy Goods (Till),Fuel Station,Android,6904.46,55,125726.08,Completed
TXN0004155,2024-09-27 19:10:40,CUST00786,Owino Kimani,Male,64,Uasin Gishu,0701772733,Airtel Money,Withdraw Cash,N/A,Android,5651.11,62,24538.74,Completed
TXN0002187,2024-09-27 19:10:41,CUST00588,Mumbi Waweru,Female,50,Bomet,0111387133,M-Pesa,Buy Goods (Till),Hardware,Android,5891.44,62,248535.58,Completed
TXN0004757,2024-09-27 19:51:04,CUST00638,Mwangi Kariuki,Female,22,Kiambu,0740461070,M-Pesa,Deposit Cash,N/A,iOS,132146.15,0.0,187978.68,Completed
TXN0003909,2024-09-27 20:36:28,CUST00352,Wairimu Musyoka,Male,29,Nairobi,0790881727,M-Pesa,Pay Bill,Electricity (KPLC),Feature Phone,7499.91,87,212703.82,Completed
TXN0000557,2024-09-27 21:55:31,CUST00237,Kipchoge Wanjala,Male,38,Homa Bay,0740614303,M-Pesa,Buy Goods (Till),Supermarket,Android,20335.04,108,61018.22,Completed
TXN0000140,2024-09-27 22:23:48,CUST00592,Njeri Ruto,Male,19,Uasin Gishu,0710215700,M-Pesa,Buy Goods (Till),Electronics,Android,1982.09,40,221648.81,Completed
TXN0003860,2024-09-27 22:50:15,CUST00658,Mumbi Wekesa,Male,42,Mombasa,0768213785,M-Pesa,Airtime Purchase,N/A,Feature Phone,1429.22,0.0,226896.67,Completed
TXN0002031,2024-09-28 00:38:43,CUST00566,Wairimu Wanjala,Male,38,Nakuru,0722493105,M-Pesa,Buy Goods (Till),Pharmacy,Android,7621.35,87,143041.27,Completed
TXN0003105,2024-09-28 08:50:44,CUST00046,Kagwe Owuor,Male,59,Kiambu,0759748532,T-Kash,Reversal,N/A,Android,7810.63,0.0,170144.87,Completed
TXN0001813,2024-09-28 10:59:31,CUST00610,Njeri Amollo,Female,43,Machakos,0740598457,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,12219.77,55,245235.05,Completed
TXN0002861,2024-09-28 14:46:04,CUST00231,Wairimu Amollo,Female,68,Homa Bay,0722795939,Equitel,Buy Goods (Till),Fuel Station,Android,11416.66,87,94826.78,Completed
TXN0005334,2024-09-28 15:21:49,CUST00726,Adhiambo Otieno,Female,31,Kericho,0768260042,M-Pesa,Send Money,N/A,Feature Phone,15066.31,87,39066.1,Completed
TXN0003582,2024-09-28 17:27:20,CUST00771,Cherono Barasa,Female,30,Nairobi,0759781757,M-Pesa,Airtime Purchase,N/A,Android,513.88,0.0,248991.52,Completed
TXN0003635,2024-09-28 18:54:11,CUST00480,Wafula Gichuru,Male,53,Machakos,0759877849,M-Pesa,Buy Goods (Till),Restaurant,Android,15917.07,62,19251.25,Completed
TXN0000399,2024-09-28 19:11:32,CUST00546,Barasa Mutiso,Female,68,Nakuru,0722758886,M-Pesa,Airtime Purchase,N/A,Android,586.82,0.0,157170.62,Completed
TXN0001307,2024-09-28 20:38:20,CUST00116,Njoroge Njoroge,Male,20,Bungoma,0722333840,M-Pesa,Send Money,N/A,Android,23719.61,108,193121.4,Completed
TXN0004525,2024-09-28 22:19:12,CUST00512,Wanjiku Wabwire,Female,43,Homa Bay,0790397281,M-Pesa,Reversal,N/A,Android,1288.28,0.0,176410.81,Failed
TXN0004989,2024-09-29 07:05:58,CUST00378,Kirui Owuor,Male,63,Nairobi,0111450195,M-Pesa,Deposit Cash,N/A,Android,27316.01,0.0,107006.65,Completed
TXN0000260,2024-09-29 07:47:15,CUST00318,Onyango Wanjala,Female,55,Nairobi,0768312854,M-Pesa,Deposit Cash,N/A,Android,46040.98,0.0,75173.61,Completed
TXN0003135,2024-09-29 10:10:02,CUST00014,Nyokabi Mwangi,Male,50,Nairobi,0701219547,Airtel Money,Send Money,N/A,Android,37552.9,100,219110.69,Completed
TXN0002186,2024-09-29 12:46:29,CUST00268,Nyambura Wabwire,Male,69,Nakuru,0740292051,M-Pesa,Withdraw Cash,N/A,Feature Phone,50091.11,105,34723.21,Completed
TXN0002118,2024-09-29 15:11:33,CUST00290,Nafula Kariuki,Female,27,Kajiado,0790253466,M-Pesa,Send Money,N/A,Android,20024.63,105,226355.38,Completed
TXN0005052,2024-09-29 15:55:52,CUST00712,Nabwire Owuor,Female,37,Meru,0768920397,M-Pesa,Send Money,N/A,Android,11080.48,55,75646.26,Completed
TXN0002329,2024-09-29 18:53:39,CUST00445,Simiyu Ruto,Male,53,Nairobi,0740900867,M-Pesa,Buy Goods (Till),Electronics,Android,12280.99,62,4100.28,Completed
TXN0001581,2024-09-29 19:07:51,CUST00564,Cheruiyot Kamau,Male,54,Machakos,0790515165,M-Pesa,Buy Goods (Till),Restaurant,Android,14832.63,55,31805.14,Completed
TXN0004623,2024-09-29 21:42:54,CUST00311,Auma Makau,Male,48,Migori,0722240302,Airtel Money,Send Money,N/A,Android,4235.27,45,2153.55,Completed
TXN0000422,2024-09-29 23:12:19,CUST00203,Otieno Ochieng,Female,72,Nairobi,0701092616,M-Pesa,Send Money,N/A,iOS,47477.8,100,174991.76,Completed
TXN0000079,2024-09-30 04:59:41,CUST00759,Cheruiyot Kiplagat,Female,59,Nairobi,0759119346,M-Pesa,Deposit Cash,N/A,Android,98657.58,0.0,126127.42,Completed
TXN0000397,2024-09-30 06:03:26,CUST00068,Kibet Kimani,Female,63,Turkana,0701800699,M-Pesa,Buy Goods (Till),Electronics,Android,21673.26,105,118771.83,Completed
TXN0005759,2024-09-30 08:29:45,CUST00289,Nafula Makau,Female,71,Kisumu,0768850161,M-Pesa,Deposit Cash,N/A,Android,88429.72,0.0,204212.44,Completed
TXN0003131,2024-09-30 08:45:20,CUST00705,Auma Wekesa,Female,67,Nakuru,0111449661,T-Kash,Buy Goods (Till),Hardware,iOS,12635.03,55,220368.29,Completed
TXN0005298,2024-09-30 12:29:44,CUST00787,Nasike Wanjala,Female,60,Nairobi,0759751393,M-Pesa,Buy Goods (Till),Electronics,Android,12459.46,62,86874.07,Completed
TXN0002487,2024-09-30 13:35:15,CUST00203,Otieno Ochieng,Female,72,Nairobi,0701092616,M-Pesa,Withdraw Cash,N/A,iOS,23800.47,108,198895.91,Completed
TXN0004779,2024-09-30 13:59:36,CUST00553,Wairimu Wanjala,Male,68,Machakos,0701687413,M-Pesa,Airtime Purchase,N/A,Android,767.2,0.0,199523.58,Reversed
TXN0005922,2024-09-30 15:28:47,CUST00258,Kiptoo Kimani,Female,56,Machakos,0790643232,M-Pesa,Send Money,N/A,iOS,22984.23,100,129943.0,Completed
TXN0002518,2024-09-30 20:38:16,CUST00499,Nabwire Onyango,Female,38,Uasin Gishu,0701163573,M-Pesa,Pay Bill,DSTV/GOTV,Android,28646.79,108,249512.25,Completed
TXN0000001,2024-09-30 21:27:17,CUST00491,Owino Musyoka,Female,60,Machakos,0768951414,M-Pesa,Pay Bill,Water Utility,iOS,68985.6,108,51465.24,Completed
TXN0003803,2024-10-01 00:15:50,CUST00140,Kemboi Musyoka,Female,51,Nakuru,0710455686,Airtel Money,Send Money,N/A,Android,3199.02,40,42394.98,Completed
TXN0002341,2024-10-01 01:50:13,CUST00058,Mutua Odhiambo,Male,71,Kericho,0722962074,M-Pesa,Reversal,N/A,Feature Phone,19225.03,0.0,80931.53,Completed
TXN0005215,2024-10-01 06:33:40,CUST00398,Kariuki Gichuru,Female,29,Garissa,0740790061,Airtel Money,Buy Goods (Till),Clothing,Feature Phone,1902.4,45,55129.02,Completed
TXN0005676,2024-10-01 08:15:14,CUST00037,Rotich Omollo,Female,35,Mombasa,0790238013,M-Pesa,Deposit Cash,N/A,Android,57002.94,0.0,82237.51,Completed
TXN0001897,2024-10-01 08:17:50,CUST00678,Mwangi Njoroge,Male,36,Nairobi,0768430699,Equitel,Send Money,N/A,Android,9361.93,62,91512.87,Completed
TXN0003484,2024-10-01 08:19:46,CUST00095,Nabwire Waweru,Female,54,Nakuru,0768249194,M-Pesa,Pay Bill,DSTV/GOTV,Android,110338.57,100,76137.89,Completed
TXN0005456,2024-10-01 09:29:37,CUST00445,Simiyu Ruto,Male,53,Nairobi,0740900867,M-Pesa,Withdraw Cash,N/A,Android,30147.42,100,175145.1,Completed
TXN0004865,2024-10-01 10:35:27,CUST00470,Chelagat Kariuki,Male,30,Nairobi,0759869934,M-Pesa,Send Money,N/A,Android,18136.33,62,87087.43,Completed
TXN0001418,2024-10-01 12:53:46,CUST00466,Nyambura Omollo,Male,25,Nairobi,0111543276,Equitel,Withdraw Cash,N/A,Android,46852.3,105,27971.46,Completed
TXN0005702,2024-10-01 15:40:12,CUST00061,Wafula Owuor,Male,41,Machakos,0701672594,M-Pesa,Deposit Cash,N/A,Android,79376.66,0.0,42641.66,Completed
TXN0000340,2024-10-01 16:10:06,CUST00391,Kirui Chepkwony,Male,42,Nairobi,0710956181,M-Pesa,Pay Bill,Insurance,Android,21663.84,105,88789.24,Completed
TXN0000411,2024-10-01 16:19:56,CUST00385,Achieng Waweru,Male,66,Bomet,0790926221,T-Kash,Buy Goods (Till),Hardware,Android,17736.54,0.0,106128.56,Reversed
TXN0002337,2024-10-01 17:32:03,CUST00285,Kariuki Kamau,Male,51,Nyeri,0759984591,M-Pesa,Buy Goods (Till),Clothing,Feature Phone,21677.18,105,102132.12,Completed
TXN0002972,2024-10-01 18:14:58,CUST00354,Barasa Musyoka,Male,58,Kiambu,0111882163,M-Pesa,Send Money,N/A,Android,35585.45,108,38374.02,Completed
TXN0005875,2024-10-01 18:29:23,CUST00211,Kamau Gichuru,Male,43,Kisumu,0759744651,M-Pesa,Send Money,N/A,Android,50136.75,105,189195.93,Completed
TXN0001194,2024-10-01 20:12:27,CUST00567,Wairimu Wekesa,Male,36,Nairobi,0790719609,M-Pesa,Send Money,N/A,Feature Phone,57545.31,108,240477.18,Completed
TXN0003282,2024-10-02 04:41:58,CUST00269,Rotich Kariuki,Female,67,Kisumu,0722501801,M-Pesa,Withdraw Cash,N/A,Android,22324.07,105,3723.24,Completed
TXN0003622,2024-10-02 06:30:49,CUST00240,Njoroge Kamau,Male,38,Nairobi,0723013758,M-Pesa,Pay Bill,Internet (ISP),Android,30329.82,100,104566.22,Completed
TXN0000199,2024-10-02 09:07:53,CUST00495,Kariuki Sang,Female,25,Uasin Gishu,0701665485,M-Pesa,Send Money,N/A,Android,8457.9,55,114560.51,Completed
TXN0002776,2024-10-02 09:17:04,CUST00723,Simiyu Amollo,Male,53,Nairobi,0723213034,M-Pesa,Buy Goods (Till),Hardware,Android,15659.24,62,209114.32,Completed
TXN0005790,2024-10-02 09:51:01,CUST00544,Simiyu Makau,Female,23,Kakamega,0710114794,M-Pesa,Airtime Purchase,N/A,Android,560.64,0.0,55533.61,Completed
TXN0000985,2024-10-02 11:40:58,CUST00611,Owino Langat,Female,71,Nyeri,0790388416,M-Pesa,Pay Bill,Rent,Android,83885.57,105,62138.22,Completed
TXN0002054,2024-10-02 12:52:19,CUST00502,Waweru Odhiambo,Female,52,Kiambu,0768464710,M-Pesa,Pay Bill,Electricity (KPLC),Feature Phone,16957.08,87,5419.72,Completed
TXN0002947,2024-10-02 15:29:45,CUST00778,Auma Wanjala,Female,52,Turkana,0790081647,M-Pesa,Send Money,N/A,Feature Phone,31831.03,100,152564.6,Completed
TXN0002103,2024-10-02 15:31:40,CUST00401,Rotich Kiplagat,Male,52,Turkana,0701747827,M-Pesa,Send Money,N/A,Android,17775.71,87,172730.78,Completed
TXN0001382,2024-10-02 17:28:53,CUST00597,Nyambura Owuor,Male,42,Kilifi,0759351754,T-Kash,Buy Goods (Till),Fuel Station,Android,4829.15,40,82148.35,Completed
TXN0000062,2024-10-02 17:35:28,CUST00741,Rotich Kamau,Male,58,Trans Nzoia,0723191121,M-Pesa,Withdraw Cash,N/A,Feature Phone,1581.98,45,152804.3,Completed
TXN0001508,2024-10-02 20:04:45,CUST00708,Njoroge Kiplagat,Male,27,Kajiado,0759992801,T-Kash,Send Money,N/A,Feature Phone,15362.8,55,25268.84,Completed
TXN0000916,2024-10-02 20:46:17,CUST00163,Cherono Onyango,Male,61,Machakos,0722817754,Airtel Money,Deposit Cash,N/A,Android,72367.05,0.0,55459.23,Completed
TXN0005311,2024-10-02 22:09:28,CUST00402,Nabwire Odhiambo,Male,39,Bungoma,0111018335,M-Pesa,Withdraw Cash,N/A,Android,8815.59,87,63731.83,Completed
TXN0001617,2024-10-02 23:17:08,CUST00540,Nabwire Amollo,Female,71,Nakuru,0111067987,M-Pesa,Pay Bill,Internet (ISP),Android,92922.6,105,174867.68,Completed
TXN0004837,2024-10-03 00:09:17,CUST00500,Wafula Musyoka,Female,58,Kericho,0723852094,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,6797.94,55,180645.57,Completed
TXN0004178,2024-10-03 03:03:37,CUST00411,Nafula Kimani,Female,63,Kilifi,0701228693,M-Pesa,Send Money,N/A,Android,3493.0,33,97517.09,Completed
TXN0004532,2024-10-03 05:03:10,CUST00740,Kipchoge Omollo,Female,59,Turkana,0790187832,M-Pesa,Send Money,N/A,Android,15122.97,55,207512.58,Completed
TXN0002991,2024-10-03 09:37:46,CUST00319,Akinyi Wanjala,Female,20,Garissa,0759514168,Airtel Money,Buy Goods (Till),Fuel Station,Feature Phone,21197.82,108,119902.01,Completed
TXN0000652,2024-10-03 10:27:35,CUST00316,Nabwire Kiprono,Male,21,Nairobi,0710549687,Airtel Money,Withdraw Cash,N/A,iOS,20332.56,105,81938.46,Completed
TXN0002338,2024-10-03 11:41:49,CUST00591,Simiyu Omollo,Male,47,Machakos,0740478834,Airtel Money,Withdraw Cash,N/A,Android,13384.87,55,33928.61,Completed
TXN0003914,2024-10-03 11:54:46,CUST00449,Kariuki Wekesa,Female,28,Kakamega,0722032268,M-Pesa,Send Money,N/A,Android,32872.31,100,231604.08,Completed
TXN0005996,2024-10-03 12:47:01,CUST00012,Auma Odhiambo,Male,48,Migori,0710284257,M-Pesa,Buy Goods (Till),Clothing,Android,11515.26,55,127030.51,Completed
TXN0002491,2024-10-03 14:48:50,CUST00630,Wafula Kamau,Male,18,Kericho,0111499934,M-Pesa,Send Money,N/A,Android,20233.73,100,78412.06,Completed
TXN0000742,2024-10-03 15:50:53,CUST00726,Adhiambo Otieno,Female,31,Kericho,0768260042,M-Pesa,Send Money,N/A,Feature Phone,36374.44,100,22514.41,Completed
TXN0001635,2024-10-03 17:27:34,CUST00203,Otieno Ochieng,Female,72,Nairobi,0701092616,M-Pesa,Withdraw Cash,N/A,iOS,9223.84,87,64743.8,Completed
TXN0003861,2024-10-03 17:47:46,CUST00029,Otieno Ochieng,Female,34,Nairobi,0790053749,M-Pesa,Send Money,N/A,Feature Phone,34141.71,105,120889.45,Completed
TXN0003644,2024-10-03 18:05:31,CUST00464,Gitau Njuguna,Female,39,Kakamega,0111465545,Airtel Money,Airtime Purchase,N/A,Android,1362.04,0.0,125417.77,Completed
TXN0000925,2024-10-03 18:06:41,CUST00087,Kiprop Mwangi,Male,45,Nairobi,0111855531,M-Pesa,Send Money,N/A,Android,5595.01,55,13470.77,Completed
TXN0005591,2024-10-03 18:09:07,CUST00371,Maina Wanjala,Female,54,Kisumu,0740471347,M-Pesa,Buy Goods (Till),Hardware,Android,8444.34,55,35439.8,Completed
TXN0003023,2024-10-03 21:05:57,CUST00555,Kagwe Waweru,Female,50,Nairobi,0722825179,M-Pesa,Send Money,N/A,Android,12765.35,87,202419.46,Completed
TXN0002736,2024-10-03 21:48:01,CUST00445,Simiyu Ruto,Male,53,Nairobi,0740900867,M-Pesa,Send Money,N/A,Android,43916.25,108,166606.29,Completed
TXN0000202,2024-10-03 22:22:35,CUST00578,Mwangi Cheptoo,Female,35,Uasin Gishu,0701117661,M-Pesa,Buy Goods (Till),Clothing,Feature Phone,6729.95,87,76185.34,Completed
TXN0004308,2024-10-03 23:10:41,CUST00662,Auma Njuguna,Female,49,Meru,0759996566,M-Pesa,Buy Goods (Till),Supermarket,Android,16551.31,62,30860.59,Completed
TXN0001632,2024-10-03 23:46:07,CUST00057,Jelagat Ochieng,Female,47,Meru,0768954004,M-Pesa,Buy Goods (Till),Restaurant,Android,9240.88,55,177177.88,Completed
TXN0003041,2024-10-04 03:10:50,CUST00252,Cherono Makau,Female,44,Machakos,0723128778,Airtel Money,Buy Goods (Till),Electronics,Android,16939.08,87,104228.73,Completed
TXN0002921,2024-10-04 05:26:37,CUST00436,Chebet Otieno,Female,22,Nairobi,0790704600,M-Pesa,Send Money,N/A,Android,56166.36,105,124926.44,Completed
TXN0003735,2024-10-04 08:20:11,CUST00737,Wangari Chepkwony,Female,43,Nairobi,0768885169,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,19696.75,55,70758.06,Completed
TXN0000022,2024-10-04 12:05:04,CUST00701,Owino Kimani,Male,36,Nairobi,0768679492,T-Kash,Buy Goods (Till),Fuel Station,Android,9321.68,87,56988.11,Completed
TXN0000084,2024-10-04 12:21:23,CUST00018,Njoroge Waweru,Female,62,Bomet,0759641207,M-Pesa,Reversal,N/A,Android,20755.87,0.0,190675.1,Failed
TXN0004798,2024-10-04 17:14:44,CUST00218,Njeri Karanja,Female,47,Kericho,0790350253,M-Pesa,Deposit Cash,N/A,Android,85375.49,0.0,235685.54,Completed
TXN0003483,2024-10-04 18:44:15,CUST00098,Onyango Sang,Female,54,Kilifi,0701686939,M-Pesa,Buy Goods (Till),Clothing,Android,1608.34,45,237958.76,Completed
TXN0004110,2024-10-04 20:19:38,CUST00266,Kibet Sang,Male,71,Kisumu,0722662631,M-Pesa,Withdraw Cash,N/A,Android,18789.51,0.0,88487.89,Failed
TXN0004706,2024-10-05 06:58:05,CUST00181,Anyango Mutiso,Male,71,Machakos,0111448653,M-Pesa,Pay Bill,Internet (ISP),Android,70478.7,108,236963.73,Completed
TXN0000196,2024-10-05 07:25:32,CUST00062,Cheruiyot Wekesa,Male,37,Uasin Gishu,0759428196,M-Pesa,Send Money,N/A,iOS,19950.41,55,90843.32,Completed
TXN0003543,2024-10-05 08:16:10,CUST00521,Cheruiyot Waweru,Female,65,Machakos,0723003299,T-Kash,Buy Goods (Till),Hardware,iOS,7478.13,55,218214.61,Completed
TXN0000862,2024-10-05 08:28:39,CUST00311,Auma Makau,Male,48,Migori,0722240302,Airtel Money,Send Money,N/A,Android,25285.08,105,146608.38,Completed
TXN0003150,2024-10-05 09:02:46,CUST00162,Kiptoo Waweru,Male,44,Uasin Gishu,0710323043,M-Pesa,Send Money,N/A,Feature Phone,18536.38,55,51570.43,Completed
TXN0005165,2024-10-05 09:05:11,CUST00315,Kagwe Ochieng,Female,48,Kakamega,0701218005,M-Pesa,Send Money,N/A,Android,36881.38,105,81945.55,Completed
TXN0003230,2024-10-05 10:00:09,CUST00282,Mutua Cheptoo,Male,47,Kiambu,0701734060,M-Pesa,Deposit Cash,N/A,Android,107882.57,0.0,161943.62,Completed
TXN0005822,2024-10-05 10:36:41,CUST00329,Nabwire Kamau,Female,34,Nairobi,0759102989,Airtel Money,Pay Bill,SACCO,Feature Phone,96226.31,105,116943.55,Completed
TXN0000538,2024-10-05 11:18:38,CUST00188,Nasike Ochieng,Female,46,Nyeri,0701338186,M-Pesa,Deposit Cash,N/A,Android,89692.65,0.0,97907.56,Completed
TXN0005136,2024-10-05 13:41:31,CUST00618,Nyokabi Amollo,Male,30,Meru,0723287811,M-Pesa,Send Money,N/A,Android,30116.55,108,14196.62,Completed
TXN0004764,2024-10-05 14:21:29,CUST00625,Nyokabi Omollo,Female,31,Kisumu,0740862851,M-Pesa,Buy Goods (Till),Fuel Station,Android,3998.54,40,37413.37,Completed
TXN0004329,2024-10-05 15:05:41,CUST00505,Barasa Odhiambo,Male,56,Nairobi,0740112845,M-Pesa,Send Money,N/A,Android,43031.23,105,155925.33,Completed
TXN0005809,2024-10-05 15:37:50,CUST00037,Rotich Omollo,Female,35,Mombasa,0790238013,M-Pesa,Airtime Purchase,N/A,Android,1002.88,0.0,39170.35,Completed
TXN0004663,2024-10-05 16:09:08,CUST00469,Kagwe Musyoka,Male,20,Nairobi,0759106233,M-Pesa,Withdraw Cash,N/A,Android,15847.47,55,56975.33,Completed
TXN0001136,2024-10-05 18:52:07,CUST00450,Wairimu Wekesa,Male,28,Bungoma,0701502454,M-Pesa,Buy Goods (Till),Restaurant,Feature Phone,19312.37,55,60924.81,Completed
TXN0002542,2024-10-05 21:21:16,CUST00496,Akinyi Odhiambo,Female,40,Kilifi,0790300837,M-Pesa,Send Money,N/A,Feature Phone,28902.03,105,204407.11,Completed
TXN0000418,2024-10-05 22:36:58,CUST00058,Mutua Odhiambo,Male,71,Kericho,0722962074,M-Pesa,Withdraw Cash,N/A,Feature Phone,12300.5,55,46393.7,Completed
TXN0002424,2024-10-05 22:39:03,CUST00534,Njoroge Njuguna,Female,21,Uasin Gishu,0722554478,M-Pesa,Pay Bill,Insurance,Android,136404.21,108,42122.11,Completed
TXN0001741,2024-10-05 23:09:52,CUST00355,Anyango Gichuru,Male,33,Nairobi,0722566172,M-Pesa,Pay Bill,Water Utility,Android,16378.76,62,65143.01,Completed
TXN0000573,2024-10-05 23:33:42,CUST00478,Moraa Njoroge,Male,67,Machakos,0723513387,M-Pesa,Airtime Purchase,N/A,Android,1561.97,0.0,151379.29,Completed
TXN0001909,2024-10-06 05:14:40,CUST00499,Nabwire Onyango,Female,38,Uasin Gishu,0701163573,M-Pesa,Withdraw Cash,N/A,Android,15575.09,55,147872.83,Completed
TXN0003756,2024-10-06 07:42:27,CUST00691,Wanjiku Wekesa,Male,54,Nairobi,0722874753,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,15199.12,62,200493.0,Completed
TXN0005070,2024-10-06 11:31:35,CUST00793,Jelagat Waweru,Male,58,Nakuru,0723515140,M-Pesa,Send Money,N/A,Android,11752.78,87,21772.35,Completed
TXN0001541,2024-10-06 12:02:42,CUST00016,Wafula Chepkwony,Male,46,Nairobi,0710229485,M-Pesa,Buy Goods (Till),Restaurant,iOS,5724.31,55,94264.25,Completed
TXN0005619,2024-10-06 12:11:44,CUST00769,Omondi Waweru,Male,72,Nairobi,0710305642,M-Pesa,Withdraw Cash,N/A,iOS,5633.22,62,27757.65,Completed
TXN0005707,2024-10-06 12:53:07,CUST00136,Omondi Wanjala,Female,50,Nairobi,0111197238,M-Pesa,Send Money,N/A,Feature Phone,22453.25,105,108176.92,Completed
TXN0004635,2024-10-06 16:59:39,CUST00179,Njoroge Waweru,Male,42,Bungoma,0759995131,M-Pesa,Pay Bill,Electricity (KPLC),Android,59614.94,0.0,40504.3,Reversed
TXN0003653,2024-10-06 17:39:49,CUST00507,Kibet Wanjala,Male,37,Kericho,0768868388,M-Pesa,Withdraw Cash,N/A,Android,29556.43,108,78202.01,Completed
TXN0004511,2024-10-06 18:44:03,CUST00793,Jelagat Waweru,Male,58,Nakuru,0723515140,M-Pesa,Withdraw Cash,N/A,Android,14003.68,62,238542.31,Completed
TXN0000379,2024-10-06 19:22:59,CUST00326,Cheruiyot Wanjala,Female,21,Migori,0710642682,M-Pesa,Send Money,N/A,Android,33770.35,108,4365.45,Completed
TXN0002935,2024-10-06 20:04:26,CUST00500,Wafula Musyoka,Female,58,Kericho,0723852094,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,13328.13,55,21285.81,Completed
